Designator,Mid X,Mid Y,Rotation,Layer
J1,116.0,-52.7,0.0,bottom
J2,87.0,-52.7,180.0,bottom
SW1,97.0,-71.0,90.0,top
SW2,105.5,-71.0,90.0,top
U1,101.46,-54.9425,0.0,top
